8.200e-01	mua, coeficiente de absorcion [1/cm]
13.4000	mus, coeficiente de esparcimiento [1/cm]
0.9100	g, anisotropia [-]
1.5500	n1, indice de refracción del tejido
1.4800	n2, indice de refracción del medio externo
0	Fuente
8.0000	radius, radio del haz plano o radio 1/e del haz Gaussiano [cm]
0.1000	waist, ancho de 1/e del foco [cm]
0.0000	xs, posicion en x de la fuente isotropica [cm]
0.0000	ys, posicion y
0.0000	zs, posicion z
80	NR
80	NZ
0.10000	dr
0.10000	dz
7.8e+05	Nfotones
5.337167e-04	Specular reflectance
8.977186e-01	Absorbed fraction
1.017474e-01	Escaping fraction
0.85000	 2.770302e-03	 2.184393e-03	 2.410012e-03	 2.481914e-03	 2.502188e-03	 2.422758e-03	 2.564034e-03	 2.610972e-03	 2.522410e-03	 2.506374e-03	 2.485227e-03	 2.548495e-03	 2.426610e-03	 2.519993e-03	 2.480931e-03	 2.473244e-03	 2.519240e-03	 2.442389e-03	 2.442260e-03	 2.584923e-03	 2.465409e-03	 2.532862e-03	 2.457267e-03	 2.492308e-03	 2.502980e-03	 2.489755e-03	 2.546327e-03	 2.506956e-03	 2.447702e-03	 2.490894e-03	 2.494009e-03	 2.548741e-03	 2.522052e-03	 2.537618e-03	 2.508136e-03	 2.464594e-03	 2.522530e-03	 2.503463e-03	 2.494130e-03	 2.529482e-03	 2.502919e-03	 2.518027e-03	 2.535878e-03	 2.472977e-03	 2.544100e-03	 2.512997e-03	 2.524222e-03	 2.519196e-03	 2.466616e-03	 2.486528e-03	 2.492693e-03	 2.484142e-03	 2.516442e-03	 2.487899e-03	 2.491087e-03	 2.527538e-03	 2.487533e-03	 2.555390e-03	 2.474478e-03	 2.479844e-03	 2.487774e-03	 2.517412e-03	 2.506536e-03	 2.457651e-03	 2.465830e-03	 2.447174e-03	 2.465710e-03	 2.449656e-03	 2.378369e-03	 2.404467e-03	 2.384871e-03	 2.335028e-03	 2.330106e-03	 2.265642e-03	 2.155232e-03	 2.075945e-03	 1.982036e-03	 1.816218e-03	 1.633208e-03	 6.286283e-03
0.95000	 1.695503e-03	 1.895222e-03	 2.043340e-03	 1.879190e-03	 2.094236e-03	 2.149396e-03	 2.153483e-03	 2.094332e-03	 2.088474e-03	 2.101279e-03	 2.082321e-03	 2.084143e-03	 2.115635e-03	 1.955477e-03	 2.104463e-03	 2.078085e-03	 2.078671e-03	 2.073586e-03	 2.047985e-03	 2.079338e-03	 2.104797e-03	 2.086133e-03	 2.020367e-03	 2.019303e-03	 2.088332e-03	 2.042191e-03	 2.123609e-03	 2.068073e-03	 2.104439e-03	 2.067079e-03	 2.083879e-03	 2.097364e-03	 2.073813e-03	 2.075094e-03	 2.099330e-03	 2.077911e-03	 2.139983e-03	 2.083154e-03	 2.077477e-03	 2.091326e-03	 2.078540e-03	 2.072308e-03	 2.105946e-03	 2.072108e-03	 2.065412e-03	 2.062640e-03	 2.108995e-03	 2.041632e-03	 2.084131e-03	 2.053109e-03	 2.055229e-03	 2.071210e-03	 2.090994e-03	 2.078845e-03	 2.058663e-03	 2.022910e-03	 2.063429e-03	 2.110010e-03	 2.060989e-03	 2.054429e-03	 2.060799e-03	 2.057045e-03	 2.046761e-03	 2.048144e-03	 2.023293e-03	 2.002234e-03	 2.018185e-03	 2.010582e-03	 1.998826e-03	 1.939598e-03	 1.960587e-03	 1.923779e-03	 1.878894e-03	 1.824878e-03	 1.750574e-03	 1.681854e-03	 1.581436e-03	 1.472127e-03	 1.304315e-03	 5.560742e-03
1.05000	 1.572615e-03	 1.720537e-03	 1.699206e-03	 1.641539e-03	 1.734987e-03	 1.867720e-03	 1.759633e-03	 1.644347e-03	 1.738478e-03	 1.762786e-03	 1.634048e-03	 1.679220e-03	 1.609954e-03	 1.698867e-03	 1.786966e-03	 1.751409e-03	 1.729594e-03	 1.741645e-03	 1.644567e-03	 1.719741e-03	 1.735684e-03	 1.761538e-03	 1.686387e-03	 1.698673e-03	 1.722533e-03	 1.687025e-03	 1.704616e-03	 1.688830e-03	 1.710589e-03	 1.720036e-03	 1.724082e-03	 1.749084e-03	 1.726857e-03	 1.716527e-03	 1.690646e-03	 1.694403e-03	 1.686671e-03	 1.739068e-03	 1.717104e-03	 1.691653e-03	 1.706499e-03	 1.696899e-03	 1.739322e-03	 1.718854e-03	 1.720244e-03	 1.730153e-03	 1.726182e-03	 1.671945e-03	 1.735834e-03	 1.757343e-03	 1.712384e-03	 1.739311e-03	 1.719514e-03	 1.713360e-03	 1.712494e-03	 1.705729e-03	 1.723187e-03	 1.717775e-03	 1.706112e-03	 1.693640e-03	 1.707257e-03	 1.710703e-03	 1.720782e-03	 1.685875e-03	 1.679853e-03	 1.675403e-03	 1.683735e-03	 1.675624e-03	 1.643808e-03	 1.623387e-03	 1.601415e-03	 1.570174e-03	 1.547472e-03	 1.517877e-03	 1.439223e-03	 1.375307e-03	 1.306005e-03	 1.192207e-03	 1.058456e-03	 4.792299e-03
1.15000	 1.340906e-03	 1.247482e-03	 1.401663e-03	 1.411785e-03	 1.442249e-03	 1.527595e-03	 1.472385e-03	 1.356742e-03	 1.425447e-03	 1.426104e-03	 1.367654e-03	 1.343505e-03	 1.346465e-03	 1.412441e-03	 1.424449e-03	 1.474757e-03	 1.355175e-03	 1.403677e-03	 1.409647e-03	 1.415656e-03	 1.359574e-03	 1.394095e-03	 1.383276e-03	 1.387742e-03	 1.389325e-03	 1.363879e-03	 1.387491e-03	 1.416912e-03	 1.386310e-03	 1.445769e-03	 1.422554e-03	 1.452544e-03	 1.442319e-03	 1.416128e-03	 1.422353e-03	 1.397917e-03	 1.400485e-03	 1.403894e-03	 1.366930e-03	 1.381069e-03	 1.381517e-03	 1.410578e-03	 1.390397e-03	 1.426570e-03	 1.437157e-03	 1.436949e-03	 1.444531e-03	 1.421519e-03	 1.439052e-03	 1.441058e-03	 1.437815e-03	 1.438503e-03	 1.383610e-03	 1.395477e-03	 1.424298e-03	 1.387683e-03	 1.399942e-03	 1.419832e-03	 1.407306e-03	 1.400158e-03	 1.415327e-03	 1.425713e-03	 1.393914e-03	 1.387950e-03	 1.404994e-03	 1.390867e-03	 1.385617e-03	 1.347218e-03	 1.311332e-03	 1.336222e-03	 1.304481e-03	 1.259280e-03	 1.262782e-03	 1.215079e-03	 1.180270e-03	 1.098628e-03	 1.031411e-03	 9.378264e-04	 8.640281e-04	 4.165459e-03
1.25000	 1.065907e-03	 1.160327e-03	 1.198825e-03	 1.290717e-03	 1.206730e-03	 1.160818e-03	 1.197260e-03	 1.239871e-03	 1.153700e-03	 1.181629e-03	 1.133952e-03	 1.102529e-03	 1.174481e-03	 1.199634e-03	 1.115514e-03	 1.143575e-03	 1.206678e-03	 1.157398e-03	 1.206462e-03	 1.181224e-03	 1.184807e-03	 1.133608e-03	 1.154118e-03	 1.177180e-03	 1.135688e-03	 1.154593e-03	 1.155671e-03	 1.142588e-03	 1.135251e-03	 1.182847e-03	 1.182219e-03	 1.208521e-03	 1.153881e-03	 1.175249e-03	 1.173689e-03	 1.195169e-03	 1.150407e-03	 1.166352e-03	 1.128593e-03	 1.150994e-03	 1.126622e-03	 1.148692e-03	 1.133094e-03	 1.169643e-03	 1.147366e-03	 1.167889e-03	 1.177517e-03	 1.190737e-03	 1.163792e-03	 1.168755e-03	 1.160899e-03	 1.161453e-03	 1.144502e-03	 1.142350e-03	 1.139016e-03	 1.142513e-03	 1.151828e-03	 1.160946e-03	 1.148580e-03	 1.159849e-03	 1.141433e-03	 1.164972e-03	 1.141727e-03	 1.127007e-03	 1.142406e-03	 1.107480e-03	 1.146330e-03	 1.108752e-03	 1.093982e-03	 1.088115e-03	 1.088092e-03	 1.022315e-03	 1.023691e-03	 9.726867e-04	 9.448581e-04	 8.922200e-04	 8.158675e-04	 7.492197e-04	 6.932801e-04	 3.611467e-03
1.35000	 9.894765e-04	 1.029221e-03	 9.301080e-04	 9.449728e-04	 1.044222e-03	 1.049591e-03	 9.971217e-04	 9.332703e-04	 1.048103e-03	 9.999190e-04	 9.528671e-04	 9.669646e-04	 9.842920e-04	 9.648297e-04	 9.243340e-04	 9.544908e-04	 9.615404e-04	 9.579719e-04	 9.858165e-04	 9.802842e-04	 9.567212e-04	 9.215772e-04	 9.161089e-04	 9.622819e-04	 9.593915e-04	 9.654358e-04	 9.370283e-04	 9.538970e-04	 9.199851e-04	 9.489533e-04	 9.493741e-04	 9.668425e-04	 9.782594e-04	 9.476530e-04	 9.817245e-04	 9.386743e-04	 9.508977e-04	 9.351945e-04	 9.349481e-04	 9.470051e-04	 9.356057e-04	 9.591291e-04	 9.600998e-04	 9.572338e-04	 9.544298e-04	 9.444858e-04	 9.496921e-04	 9.571892e-04	 9.573737e-04	 9.558901e-04	 9.388904e-04	 9.659055e-04	 9.550289e-04	 9.369871e-04	 9.368814e-04	 9.529932e-04	 9.411430e-04	 9.661809e-04	 9.538122e-04	 9.374717e-04	 9.419528e-04	 9.472027e-04	 9.328833e-04	 9.212866e-04	 9.213676e-04	 9.388941e-04	 9.331643e-04	 8.969065e-04	 8.867916e-04	 8.777723e-04	 8.615097e-04	 8.452157e-04	 8.276888e-04	 7.947353e-04	 7.647830e-04	 7.187918e-04	 6.743077e-04	 6.132649e-04	 5.523360e-04	 3.118920e-03
1.45000	 8.976513e-04	 9.063876e-04	 8.528591e-04	 8.154680e-04	 7.675594e-04	 8.583273e-04	 8.016513e-04	 7.738163e-04	 7.737529e-04	 8.021735e-04	 8.326630e-04	 7.804349e-04	 7.939698e-04	 7.760057e-04	 7.571055e-04	 7.826455e-04	 7.933487e-04	 7.777941e-04	 8.249077e-04	 7.855947e-04	 7.850755e-04	 7.640798e-04	 7.871708e-04	 7.974939e-04	 8.073220e-04	 7.823496e-04	 7.677455e-04	 7.703205e-04	 7.858355e-04	 7.781411e-04	 7.731079e-04	 7.548036e-04	 7.846040e-04	 7.970950e-04	 7.744695e-04	 7.870775e-04	 7.854205e-04	 7.825113e-04	 7.813273e-04	 7.600228e-04	 7.966791e-04	 7.889627e-04	 7.901939e-04	 7.889930e-04	 7.746820e-04	 7.788450e-04	 7.899346e-04	 7.877084e-04	 7.660732e-04	 7.911096e-04	 7.778373e-04	 7.890247e-04	 7.780413e-04	 7.656201e-04	 7.809374e-04	 7.843462e-04	 7.704020e-04	 7.941661e-04	 7.856335e-04	 7.603864e-04	 7.710914e-04	 7.542585e-04	 7.737301e-04	 7.530687e-04	 7.588364e-04	 7.562397e-04	 7.490194e-04	 7.262011e-04	 7.334128e-04	 7.120363e-04	 6.819170e-04	 6.761366e-04	 6.600963e-04	 6.317953e-04	 6.102499e-04	 5.813893e-04	 5.371410e-04	 5.013845e-04	 4.483559e-04	 2.623756e-03
1.55000	 6.743489e-04	 7.498185e-04	 6.879049e-04	 6.367635e-04	 6.696539e-04	 6.217859e-04	 6.116789e-04	 6.156153e-04	 6.772767e-04	 6.421037e-04	 6.248232e-04	 6.434416e-04	 6.682757e-04	 6.399973e-04	 6.302910e-04	 6.525631e-04	 6.544884e-04	 6.588025e-04	 6.370701e-04	 6.512343e-04	 6.458621e-04	 6.501310e-04	 6.516846e-04	 6.361103e-04	 6.175462e-04	 6.288043e-04	 6.464854e-04	 6.219231e-04	 6.308182e-04	 6.169047e-04	 6.210582e-04	 6.290166e-04	 6.445651e-04	 6.664749e-04	 6.528456e-04	 6.353360e-04	 6.280053e-04	 6.359108e-04	 6.422160e-04	 6.283684e-04	 6.406293e-04	 6.312026e-04	 6.387645e-04	 6.428078e-04	 6.671350e-04	 6.412113e-04	 6.552954e-04	 6.616472e-04	 6.214153e-04	 6.539979e-04	 6.439869e-04	 6.403830e-04	 6.425780e-04	 6.433959e-04	 6.285344e-04	 6.374425e-04	 6.343659e-04	 6.411769e-04	 6.331395e-04	 6.309829e-04	 6.219889e-04	 6.276302e-04	 6.407807e-04	 6.255771e-04	 6.147752e-04	 6.093963e-04	 6.074201e-04	 6.071041e-04	 6.022334e-04	 5.761666e-04	 5.652809e-04	 5.652223e-04	 5.392234e-04	 5.107395e-04	 4.966897e-04	 4.673107e-04	 4.258585e-04	 4.065455e-04	 3.665908e-04	 2.242269e-03
1.65000	 5.603590e-04	 5.674973e-04	 5.209497e-04	 4.858856e-04	 5.488834e-04	 5.241935e-04	 4.930271e-04	 5.273340e-04	 5.605752e-04	 5.371108e-04	 5.137650e-04	 5.170672e-04	 5.239719e-04	 5.170866e-04	 5.424321e-04	 5.417209e-04	 5.204644e-04	 5.209882e-04	 5.360650e-04	 5.175257e-04	 5.345373e-04	 5.156011e-04	 5.399754e-04	 5.035072e-04	 4.991651e-04	 5.156747e-04	 5.140865e-04	 4.904169e-04	 5.197731e-04	 5.282218e-04	 5.187392e-04	 4.995501e-04	 5.335876e-04	 5.388926e-04	 5.330284e-04	 5.349355e-04	 5.301501e-04	 5.285999e-04	 5.292103e-04	 5.173488e-04	 5.213117e-04	 5.272397e-04	 5.169033e-04	 5.244403e-04	 5.472724e-04	 5.232528e-04	 5.127079e-04	 5.191547e-04	 5.107484e-04	 5.372356e-04	 5.315874e-04	 5.359468e-04	 5.232370e-04	 5.292476e-04	 5.202260e-04	 5.169805e-04	 5.200714e-04	 5.224495e-04	 5.168598e-04	 5.164475e-04	 5.071417e-04	 5.043531e-04	 5.020778e-04	 5.031364e-04	 4.991894e-04	 5.019382e-04	 4.841613e-04	 4.938330e-04	 4.786258e-04	 4.747708e-04	 4.608202e-04	 4.561791e-04	 4.363437e-04	 4.136814e-04	 3.962159e-04	 3.696799e-04	 3.471188e-04	 3.319651e-04	 2.967448e-04	 1.904759e-03
1.75000	 3.870825e-04	 3.799527e-04	 4.282742e-04	 4.142573e-04	 4.324101e-04	 4.409250e-04	 4.319497e-04	 4.405212e-04	 4.577927e-04	 4.351084e-04	 4.362376e-04	 4.513713e-04	 4.380991e-04	 4.267860e-04	 4.432838e-04	 4.319918e-04	 4.283743e-04	 4.166651e-04	 4.262826e-04	 4.355228e-04	 4.351494e-04	 4.364143e-04	 4.265607e-04	 4.123907e-04	 4.206073e-04	 4.298724e-04	 4.234360e-04	 4.342705e-04	 4.323157e-04	 4.307932e-04	 4.175860e-04	 4.433554e-04	 4.449470e-04	 4.366174e-04	 4.290518e-04	 4.188307e-04	 4.326493e-04	 4.174192e-04	 4.327608e-04	 4.397301e-04	 4.346937e-04	 4.301173e-04	 4.273748e-04	 4.301154e-04	 4.407599e-04	 4.311606e-04	 4.379438e-04	 4.364425e-04	 4.291195e-04	 4.245449e-04	 4.415136e-04	 4.421325e-04	 4.329149e-04	 4.382431e-04	 4.203810e-04	 4.241208e-04	 4.215678e-04	 4.232624e-04	 4.115281e-04	 4.274961e-04	 4.077988e-04	 4.124044e-04	 4.075985e-04	 4.123231e-04	 4.004835e-04	 4.073340e-04	 4.035797e-04	 4.029368e-04	 3.847016e-04	 3.911622e-04	 3.722604e-04	 3.616948e-04	 3.480847e-04	 3.357113e-04	 3.169983e-04	 2.969330e-04	 2.741920e-04	 2.595492e-04	 2.369554e-04	 1.617273e-03
1.85000	 4.094301e-04	 2.894942e-04	 3.324240e-04	 3.667302e-04	 3.671686e-04	 3.568378e-04	 3.408401e-04	 3.913736e-04	 3.802676e-04	 3.506239e-04	 3.544874e-04	 3.553572e-04	 3.550265e-04	 3.673452e-04	 3.627143e-04	 3.542754e-04	 3.552695e-04	 3.494818e-04	 3.637547e-04	 3.475261e-04	 3.545450e-04	 3.491837e-04	 3.609120e-04	 3.569905e-04	 3.430073e-04	 3.493617e-04	 3.469772e-04	 3.652416e-04	 3.700029e-04	 3.503458e-04	 3.476605e-04	 3.605530e-04	 3.584498e-04	 3.681736e-04	 3.584311e-04	 3.551972e-04	 3.459541e-04	 3.471373e-04	 3.500839e-04	 3.571501e-04	 3.494474e-04	 3.583072e-04	 3.516679e-04	 3.460462e-04	 3.537603e-04	 3.666388e-04	 3.499025e-04	 3.511121e-04	 3.506723e-04	 3.508159e-04	 3.613947e-04	 3.560863e-04	 3.690461e-04	 3.455760e-04	 3.481388e-04	 3.436931e-04	 3.503236e-04	 3.313009e-04	 3.399890e-04	 3.354878e-04	 3.364463e-04	 3.370816e-04	 3.320237e-04	 3.309925e-04	 3.331331e-04	 3.333511e-04	 3.289362e-04	 3.180446e-04	 3.152993e-04	 3.163576e-04	 3.013716e-04	 2.942301e-04	 2.890726e-04	 2.697818e-04	 2.597483e-04	 2.374354e-04	 2.285778e-04	 2.147288e-04	 1.909281e-04	 1.347410e-03
1.95000	 3.380393e-04	 2.350906e-04	 3.171328e-04	 2.793590e-04	 2.684948e-04	 3.379508e-04	 3.060109e-04	 3.052583e-04	 3.034961e-04	 2.814896e-04	 3.035470e-04	 2.859163e-04	 2.977571e-04	 2.997229e-04	 3.106608e-04	 2.859916e-04	 2.838980e-04	 3.036652e-04	 2.978409e-04	 2.801900e-04	 2.882984e-04	 2.942607e-04	 2.817633e-04	 2.783382e-04	 2.900941e-04	 2.886239e-04	 2.801176e-04	 2.892581e-04	 2.933445e-04	 2.787622e-04	 2.742647e-04	 3.008717e-04	 3.066308e-04	 2.807551e-04	 2.827125e-04	 2.839725e-04	 2.877428e-04	 2.880545e-04	 2.799503e-04	 2.878033e-04	 2.840761e-04	 2.888067e-04	 2.819388e-04	 2.975054e-04	 2.942169e-04	 2.943955e-04	 2.973864e-04	 2.894788e-04	 2.903306e-04	 2.880729e-04	 2.932503e-04	 2.918424e-04	 2.877911e-04	 2.818290e-04	 2.800226e-04	 2.880973e-04	 2.805159e-04	 2.804436e-04	 2.803059e-04	 2.851403e-04	 2.738449e-04	 2.845185e-04	 2.743679e-04	 2.831026e-04	 2.723691e-04	 2.632455e-04	 2.705728e-04	 2.620258e-04	 2.545545e-04	 2.532074e-04	 2.493177e-04	 2.388753e-04	 2.316484e-04	 2.166998e-04	 2.046504e-04	 2.015226e-04	 1.879032e-04	 1.650399e-04	 1.544285e-04	 1.138508e-03
2.05000	 2.759796e-04	 2.635511e-04	 2.633389e-04	 2.005025e-04	 2.366959e-04	 2.404553e-04	 2.497871e-04	 2.433958e-04	 2.417672e-04	 2.292112e-04	 2.270474e-04	 2.565027e-04	 2.401487e-04	 2.400868e-04	 2.483371e-04	 2.306458e-04	 2.467511e-04	 2.449937e-04	 2.413424e-04	 2.339037e-04	 2.402031e-04	 2.376374e-04	 2.418973e-04	 2.370853e-04	 2.299609e-04	 2.287062e-04	 2.355885e-04	 2.381480e-04	 2.373000e-04	 2.336032e-04	 2.322342e-04	 2.432966e-04	 2.432406e-04	 2.413051e-04	 2.381776e-04	 2.372641e-04	 2.386978e-04	 2.324370e-04	 2.318879e-04	 2.242376e-04	 2.362883e-04	 2.383240e-04	 2.340342e-04	 2.460491e-04	 2.372976e-04	 2.401128e-04	 2.428688e-04	 2.366924e-04	 2.396647e-04	 2.304958e-04	 2.295711e-04	 2.414376e-04	 2.272317e-04	 2.250018e-04	 2.344038e-04	 2.391966e-04	 2.257591e-04	 2.287817e-04	 2.288459e-04	 2.299474e-04	 2.258245e-04	 2.248530e-04	 2.212898e-04	 2.257927e-04	 2.193224e-04	 2.157031e-04	 2.191477e-04	 2.111615e-04	 2.105711e-04	 2.015991e-04	 2.014253e-04	 1.968916e-04	 1.836705e-04	 1.710682e-04	 1.718868e-04	 1.652894e-04	 1.494421e-04	 1.377573e-04	 1.252492e-04	 9.549308e-04
2.15000	 1.990941e-04	 1.924018e-04	 1.837988e-04	 1.634477e-04	 2.010733e-04	 2.024757e-04	 2.048962e-04	 1.902826e-04	 2.149777e-04	 1.939730e-04	 1.960608e-04	 1.942469e-04	 1.932294e-04	 1.991226e-04	 1.866868e-04	 2.012071e-04	 1.982511e-04	 2.008835e-04	 1.934824e-04	 2.030540e-04	 1.925744e-04	 1.939461e-04	 1.948505e-04	 1.923753e-04	 1.849547e-04	 1.927634e-04	 1.905257e-04	 1.887296e-04	 1.891091e-04	 1.924597e-04	 1.920134e-04	 1.961321e-04	 1.945667e-04	 1.949971e-04	 1.987614e-04	 1.837000e-04	 1.940428e-04	 1.979420e-04	 1.834823e-04	 1.934824e-04	 1.922542e-04	 1.935018e-04	 1.997963e-04	 1.993646e-04	 1.978152e-04	 1.980080e-04	 1.916880e-04	 1.908438e-04	 1.939001e-04	 1.889879e-04	 1.951502e-04	 1.907780e-04	 1.877327e-04	 1.910555e-04	 1.894333e-04	 1.965055e-04	 1.919895e-04	 1.872365e-04	 1.900857e-04	 1.863358e-04	 1.830967e-04	 1.873573e-04	 1.840511e-04	 1.816602e-04	 1.811658e-04	 1.821280e-04	 1.781602e-04	 1.747488e-04	 1.657942e-04	 1.635312e-04	 1.603852e-04	 1.531396e-04	 1.524409e-04	 1.449211e-04	 1.376721e-04	 1.289760e-04	 1.247009e-04	 1.181502e-04	 1.014154e-04	 8.104176e-04
2.25000	 2.122155e-04	 1.828011e-04	 1.788355e-04	 1.701910e-04	 1.672353e-04	 1.670173e-04	 1.568753e-04	 1.653223e-04	 1.554779e-04	 1.482688e-04	 1.565237e-04	 1.533705e-04	 1.570757e-04	 1.607187e-04	 1.526782e-04	 1.696227e-04	 1.621076e-04	 1.658349e-04	 1.577510e-04	 1.607795e-04	 1.634035e-04	 1.525466e-04	 1.476998e-04	 1.616703e-04	 1.562478e-04	 1.475869e-04	 1.589045e-04	 1.550045e-04	 1.564574e-04	 1.568760e-04	 1.513054e-04	 1.519816e-04	 1.594621e-04	 1.620563e-04	 1.637678e-04	 1.582865e-04	 1.608997e-04	 1.552195e-04	 1.556577e-04	 1.599437e-04	 1.591750e-04	 1.549258e-04	 1.602889e-04	 1.618057e-04	 1.587684e-04	 1.584168e-04	 1.626582e-04	 1.524128e-04	 1.502179e-04	 1.500319e-04	 1.639461e-04	 1.590895e-04	 1.561063e-04	 1.570361e-04	 1.548706e-04	 1.568285e-04	 1.582634e-04	 1.570784e-04	 1.518785e-04	 1.517871e-04	 1.487495e-04	 1.516991e-04	 1.449755e-04	 1.473300e-04	 1.479446e-04	 1.456811e-04	 1.429733e-04	 1.459292e-04	 1.377955e-04	 1.399527e-04	 1.290592e-04	 1.247595e-04	 1.224949e-04	 1.161068e-04	 1.108781e-04	 1.051372e-04	 9.898311e-05	 9.136846e-05	 8.265341e-05	 6.756007e-04
2.35000	 1.260865e-04	 1.499415e-04	 1.468481e-04	 1.350912e-04	 1.365233e-04	 1.269994e-04	 1.247103e-04	 1.427217e-04	 1.334634e-04	 1.170506e-04	 1.231632e-04	 1.232691e-04	 1.222837e-04	 1.358729e-04	 1.211055e-04	 1.266443e-04	 1.280885e-04	 1.323741e-04	 1.318456e-04	 1.361527e-04	 1.351699e-04	 1.291660e-04	 1.247503e-04	 1.213770e-04	 1.300044e-04	 1.316079e-04	 1.252408e-04	 1.257070e-04	 1.300087e-04	 1.292717e-04	 1.285311e-04	 1.293444e-04	 1.251486e-04	 1.306263e-04	 1.304676e-04	 1.317358e-04	 1.314831e-04	 1.303779e-04	 1.281797e-04	 1.332009e-04	 1.275061e-04	 1.304108e-04	 1.336513e-04	 1.279221e-04	 1.356242e-04	 1.278616e-04	 1.302429e-04	 1.239702e-04	 1.266312e-04	 1.277458e-04	 1.249836e-04	 1.291545e-04	 1.302438e-04	 1.281892e-04	 1.236466e-04	 1.294213e-04	 1.297602e-04	 1.255306e-04	 1.251207e-04	 1.193043e-04	 1.202995e-04	 1.235732e-04	 1.209672e-04	 1.223537e-04	 1.213554e-04	 1.198144e-04	 1.168148e-04	 1.134265e-04	 1.113647e-04	 1.110464e-04	 1.060374e-04	 1.057740e-04	 9.456835e-05	 9.244901e-05	 8.875980e-05	 8.358079e-05	 8.082457e-05	 7.270127e-05	 7.106514e-05	 5.622005e-04
2.45000	 6.308744e-05	 1.468184e-04	 9.403868e-05	 9.814330e-05	 1.042053e-04	 1.042787e-04	 1.150989e-04	 1.150261e-04	 1.040112e-04	 9.610571e-05	 1.003212e-04	 1.085725e-04	 1.078534e-04	 1.010343e-04	 1.005253e-04	 9.766720e-05	 1.068112e-04	 1.057289e-04	 1.065848e-04	 1.056800e-04	 1.089952e-04	 1.048308e-04	 1.010294e-04	 1.035117e-04	 9.833917e-05	 1.017910e-04	 1.050217e-04	 1.042300e-04	 1.029828e-04	 1.056749e-04	 1.038837e-04	 1.070050e-04	 1.053542e-04	 1.057321e-04	 1.046117e-04	 1.036395e-04	 1.047690e-04	 1.026010e-04	 1.052977e-04	 1.061617e-04	 1.043448e-04	 1.050484e-04	 1.078185e-04	 1.067781e-04	 1.126997e-04	 1.067883e-04	 1.091311e-04	 1.051993e-04	 1.026505e-04	 1.059445e-04	 1.016580e-04	 1.029056e-04	 1.071927e-04	 1.064447e-04	 1.069015e-04	 1.042164e-04	 1.017621e-04	 1.013220e-04	 9.820934e-05	 9.708438e-05	 9.658557e-05	 9.726996e-05	 1.002642e-04	 9.962975e-05	 9.722782e-05	 9.579477e-05	 1.003472e-04	 9.606311e-05	 9.072608e-05	 8.827455e-05	 8.646087e-05	 8.121781e-05	 7.865903e-05	 7.574614e-05	 7.248337e-05	 6.924870e-05	 6.416501e-05	 5.980773e-05	 5.697277e-05	 4.734082e-04
2.55000	 7.348534e-05	 8.576548e-05	 7.631197e-05	 7.453285e-05	 8.764110e-05	 8.406294e-05	 8.851464e-05	 9.012889e-05	 8.579125e-05	 9.445089e-05	 9.620784e-05	 8.536473e-05	 8.408584e-05	 8.972584e-05	 8.780208e-05	 8.786510e-05	 8.710567e-05	 8.642697e-05	 8.758201e-05	 8.847737e-05	 8.825776e-05	 8.616937e-05	 8.452381e-05	 9.170044e-05	 8.800402e-05	 8.055732e-05	 8.202562e-05	 8.380752e-05	 8.322666e-05	 8.655322e-05	 9.315493e-05	 8.779859e-05	 8.848361e-05	 8.984774e-05	 8.613869e-05	 8.420001e-05	 8.439894e-05	 8.667821e-05	 8.421036e-05	 8.510077e-05	 8.320408e-05	 8.758004e-05	 8.735887e-05	 8.935450e-05	 8.618337e-05	 8.662686e-05	 9.083221e-05	 8.997011e-05	 8.707956e-05	 8.605485e-05	 8.360783e-05	 8.467461e-05	 8.350856e-05	 8.711040e-05	 8.561143e-05	 8.784373e-05	 8.232526e-05	 8.406654e-05	 8.290308e-05	 7.902981e-05	 8.556600e-05	 8.294090e-05	 8.429829e-05	 7.768401e-05	 7.684554e-05	 7.826002e-05	 7.802327e-05	 7.619148e-05	 7.392714e-05	 6.980011e-05	 6.853918e-05	 6.839310e-05	 6.491486e-05	 6.239484e-05	 5.936751e-05	 5.621091e-05	 5.344776e-05	 4.871097e-05	 4.590662e-05	 4.025064e-04
