5.000e-01	mua, coeficiente de absorcion [1/cm]
20.0000	mus, coeficiente de esparcimiento [1/cm]
0.7500	g, anisotropia [-]
1.3800	n1, indice de refracción del tejido
1.3300	n2, indice de refracción del medio externo
2	Fuente
0.1000	radius, radio del haz plano o radio 1/e del haz Gaussiano [cm]
0.0000	waist, ancho de 1/e del foco [cm]
0.0000	xs, posicion en x de la fuente isotropica [cm]
0.0000	ys, posicion y
0.5000	zs, posicion z
45	NR
45	NZ
0.05000	dr
0.05000	dz
1.0e+06	Nfotones
0.000000e+00	Specular reflectance
9.196639e-01	Absorbed fraction
8.033609e-02	Escaping fraction
0.92500	 1.326176e-05	 1.326176e-05	 1.070242e-05	 8.564456e-06	 6.928601e-06	 4.363942e-06	 4.363942e-06	 3.514285e-06	 2.777846e-06	 2.172591e-06	 1.756479e-06	 1.141522e-06	 1.141522e-06	 6.837691e-07	 6.837691e-07	 5.589051e-07	 3.366823e-07	 3.366823e-07	 2.844442e-07	 2.359879e-07	 1.724605e-07	 1.175231e-07	 1.052802e-07	 7.258862e-08	 7.258862e-08	 6.313528e-08	 4.741469e-08	 3.040166e-08	 2.548404e-08	 2.548404e-08	 1.441747e-08	 1.441747e-08	 1.187415e-08	 4.246021e-08	 4.246021e-08	 4.246021e-08	 4.246021e-08	 4.246021e-08	 4.246021e-08	 4.246021e-08	 4.246021e-08	 4.246021e-08	 4.246021e-08	 4.246021e-08	 4.246021e-08
0.97500	 1.132476e-05	 1.132476e-05	 9.143208e-06	 7.439868e-06	 6.064081e-06	 3.919223e-06	 3.919223e-06	 3.105870e-06	 2.459779e-06	 1.943428e-06	 1.583766e-06	 1.016616e-06	 1.016616e-06	 6.608282e-07	 6.608282e-07	 5.104101e-07	 3.356948e-07	 3.356948e-07	 2.590864e-07	 2.182283e-07	 1.692062e-07	 1.075086e-07	 8.921576e-08	 7.199367e-08	 7.199367e-08	 5.932599e-08	 4.516975e-08	 3.016508e-08	 2.388579e-08	 2.388579e-08	 1.452884e-08	 1.452884e-08	 1.174350e-08	 3.973673e-08	 3.973673e-08	 3.973673e-08	 3.973673e-08	 3.973673e-08	 3.973673e-08	 3.973673e-08	 3.973673e-08	 3.973673e-08	 3.973673e-08	 3.973673e-08	 3.973673e-08
1.02500	 9.407939e-06	 9.407939e-06	 7.970221e-06	 6.367498e-06	 5.132228e-06	 3.442410e-06	 3.442410e-06	 2.760750e-06	 2.239346e-06	 1.765838e-06	 1.456534e-06	 9.308358e-07	 9.308358e-07	 6.048336e-07	 6.048336e-07	 4.861460e-07	 2.960768e-07	 2.960768e-07	 2.520953e-07	 2.014472e-07	 1.590310e-07	 1.024155e-07	 8.777139e-08	 6.772889e-08	 6.772889e-08	 5.762266e-08	 4.319602e-08	 2.925192e-08	 2.126310e-08	 2.126310e-08	 1.423166e-08	 1.423166e-08	 1.186217e-08	 3.970304e-08	 3.970304e-08	 3.970304e-08	 3.970304e-08	 3.970304e-08	 3.970304e-08	 3.970304e-08	 3.970304e-08	 3.970304e-08	 3.970304e-08	 3.970304e-08	 3.970304e-08
1.07500	 8.045386e-06	 8.045386e-06	 6.583951e-06	 5.478638e-06	 4.489578e-06	 2.893610e-06	 2.893610e-06	 2.402228e-06	 1.939870e-06	 1.616402e-06	 1.261258e-06	 8.476209e-07	 8.476209e-07	 5.469801e-07	 5.469801e-07	 4.369755e-07	 2.790697e-07	 2.790697e-07	 2.213107e-07	 1.727386e-07	 1.447850e-07	 1.013380e-07	 7.571652e-08	 6.421687e-08	 6.421687e-08	 5.086290e-08	 3.983035e-08	 2.935861e-08	 2.088561e-08	 2.088561e-08	 1.280461e-08	 1.280461e-08	 1.172946e-08	 3.843497e-08	 3.843497e-08	 3.843497e-08	 3.843497e-08	 3.843497e-08	 3.843497e-08	 3.843497e-08	 3.843497e-08	 3.843497e-08	 3.843497e-08	 3.843497e-08	 3.843497e-08
1.12500	 6.504795e-06	 6.504795e-06	 5.640300e-06	 4.592545e-06	 3.852662e-06	 2.545604e-06	 2.545604e-06	 2.097827e-06	 1.701573e-06	 1.369150e-06	 1.098430e-06	 7.313923e-07	 7.313923e-07	 5.159471e-07	 5.159471e-07	 4.041117e-07	 2.592515e-07	 2.592515e-07	 2.093732e-07	 1.668200e-07	 1.350445e-07	 9.021060e-08	 6.835971e-08	 5.820867e-08	 5.820867e-08	 4.939382e-08	 3.922247e-08	 2.590254e-08	 1.873725e-08	 1.873725e-08	 1.547066e-08	 1.547066e-08	 1.028527e-08	 3.698939e-08	 3.698939e-08	 3.698939e-08	 3.698939e-08	 3.698939e-08	 3.698939e-08	 3.698939e-08	 3.698939e-08	 3.698939e-08	 3.698939e-08	 3.698939e-08	 3.698939e-08
1.17500	 5.470508e-06	 5.470508e-06	 4.627783e-06	 3.950266e-06	 3.286226e-06	 2.136607e-06	 2.136607e-06	 1.879784e-06	 1.496805e-06	 1.216657e-06	 9.984310e-07	 6.520099e-07	 6.520099e-07	 4.485199e-07	 4.485199e-07	 3.562819e-07	 2.421969e-07	 2.421969e-07	 1.922988e-07	 1.541088e-07	 1.217070e-07	 8.488757e-08	 6.675146e-08	 5.625705e-08	 5.625705e-08	 4.456632e-08	 3.706595e-08	 2.119272e-08	 1.724826e-08	 1.724826e-08	 1.250819e-08	 1.250819e-08	 1.018843e-08	 3.486990e-08	 3.486990e-08	 3.486990e-08	 3.486990e-08	 3.486990e-08	 3.486990e-08	 3.486990e-08	 3.486990e-08	 3.486990e-08	 3.486990e-08	 3.486990e-08	 3.486990e-08
1.22500	 4.532677e-06	 4.532677e-06	 3.777199e-06	 3.206302e-06	 2.691148e-06	 1.958117e-06	 1.958117e-06	 1.551655e-06	 1.324476e-06	 1.066226e-06	 8.701156e-07	 5.795764e-07	 5.795764e-07	 3.880065e-07	 3.880065e-07	 3.099668e-07	 2.114814e-07	 2.114814e-07	 1.694647e-07	 1.491580e-07	 1.183692e-07	 7.187299e-08	 6.829823e-08	 4.988753e-08	 4.988753e-08	 3.984539e-08	 3.383456e-08	 2.148984e-08	 1.782731e-08	 1.782731e-08	 1.220387e-08	 1.220387e-08	 9.392335e-09	 3.386748e-08	 3.386748e-08	 3.386748e-08	 3.386748e-08	 3.386748e-08	 3.386748e-08	 3.386748e-08	 3.386748e-08	 3.386748e-08	 3.386748e-08	 3.386748e-08	 3.386748e-08
1.27500	 3.681816e-06	 3.681816e-06	 3.114303e-06	 2.597161e-06	 2.291624e-06	 1.640203e-06	 1.640203e-06	 1.345330e-06	 1.119057e-06	 9.101728e-07	 7.766283e-07	 5.040667e-07	 5.040667e-07	 3.686494e-07	 3.686494e-07	 2.861442e-07	 1.868641e-07	 1.868641e-07	 1.649587e-07	 1.290341e-07	 1.096435e-07	 7.168166e-08	 5.549555e-08	 4.750273e-08	 4.750273e-08	 3.597070e-08	 2.943702e-08	 1.971315e-08	 1.694153e-08	 1.694153e-08	 9.784520e-09	 9.784520e-09	 7.508059e-09	 3.169860e-08	 3.169860e-08	 3.169860e-08	 3.169860e-08	 3.169860e-08	 3.169860e-08	 3.169860e-08	 3.169860e-08	 3.169860e-08	 3.169860e-08	 3.169860e-08	 3.169860e-08
1.32500	 2.992844e-06	 2.992844e-06	 2.542114e-06	 2.258195e-06	 1.893681e-06	 1.345221e-06	 1.345221e-06	 1.132032e-06	 9.513546e-07	 8.144788e-07	 6.550497e-07	 4.487164e-07	 4.487164e-07	 3.004764e-07	 3.004764e-07	 2.556909e-07	 1.749750e-07	 1.749750e-07	 1.480600e-07	 1.132785e-07	 8.708209e-08	 6.014654e-08	 4.921178e-08	 4.162030e-08	 4.162030e-08	 3.545163e-08	 2.536971e-08	 1.759788e-08	 1.441623e-08	 1.441623e-08	 8.877633e-09	 8.877633e-09	 8.492875e-09	 3.081831e-08	 3.081831e-08	 3.081831e-08	 3.081831e-08	 3.081831e-08	 3.081831e-08	 3.081831e-08	 3.081831e-08	 3.081831e-08	 3.081831e-08	 3.081831e-08	 3.081831e-08
1.37500	 2.369047e-06	 2.369047e-06	 2.092436e-06	 1.806290e-06	 1.596448e-06	 1.177785e-06	 1.177785e-06	 9.808168e-07	 7.905271e-07	 6.823745e-07	 5.973514e-07	 4.116461e-07	 4.116461e-07	 2.579279e-07	 2.579279e-07	 2.210050e-07	 1.573461e-07	 1.573461e-07	 1.278270e-07	 9.482497e-08	 8.312908e-08	 5.564456e-08	 4.661149e-08	 3.455724e-08	 3.455724e-08	 2.795769e-08	 2.410563e-08	 1.694812e-08	 1.496727e-08	 1.496727e-08	 9.807382e-09	 9.807382e-09	 9.020497e-09	 2.934782e-08	 2.934782e-08	 2.934782e-08	 2.934782e-08	 2.934782e-08	 2.934782e-08	 2.934782e-08	 2.934782e-08	 2.934782e-08	 2.934782e-08	 2.934782e-08	 2.934782e-08
1.42500	 2.057411e-06	 2.057411e-06	 1.760797e-06	 1.513830e-06	 1.306828e-06	 9.640727e-07	 9.640727e-07	 8.284689e-07	 6.794492e-07	 5.633413e-07	 4.871555e-07	 3.287497e-07	 3.287497e-07	 2.332005e-07	 2.332005e-07	 1.919455e-07	 1.341763e-07	 1.341763e-07	 1.074492e-07	 8.713283e-08	 8.117720e-08	 5.173547e-08	 4.038407e-08	 3.571577e-08	 3.571577e-08	 2.970913e-08	 2.140502e-08	 1.626102e-08	 1.240754e-08	 1.240754e-08	 7.974326e-09	 7.974326e-09	 6.634497e-09	 2.624367e-08	 2.624367e-08	 2.624367e-08	 2.624367e-08	 2.624367e-08	 2.624367e-08	 2.624367e-08	 2.624367e-08	 2.624367e-08	 2.624367e-08	 2.624367e-08	 2.624367e-08
1.47500	 1.610631e-06	 1.610631e-06	 1.467991e-06	 1.242481e-06	 1.076045e-06	 8.245070e-07	 8.245070e-07	 6.689860e-07	 5.747170e-07	 4.856267e-07	 4.252752e-07	 3.071482e-07	 3.071482e-07	 2.036066e-07	 2.036066e-07	 1.723980e-07	 1.181317e-07	 1.181317e-07	 9.819402e-08	 7.800734e-08	 7.037729e-08	 4.028642e-08	 3.604539e-08	 2.900470e-08	 2.900470e-08	 2.229410e-08	 2.059569e-08	 1.567616e-08	 1.098037e-08	 1.098037e-08	 8.405472e-09	 8.405472e-09	 5.745723e-09	 2.557110e-08	 2.557110e-08	 2.557110e-08	 2.557110e-08	 2.557110e-08	 2.557110e-08	 2.557110e-08	 2.557110e-08	 2.557110e-08	 2.557110e-08	 2.557110e-08	 2.557110e-08
