0.42500	 2.728051e+00	 2.492519e+00	 2.111763e+00	 1.707575e+00	 1.357376e+00	 1.082869e+00	 8.529426e-01	 6.743425e-01	 5.341865e-01	 4.243520e-01	 3.383446e-01	 2.684754e-01	 2.149738e-01	 1.715664e-01	 1.377994e-01	 1.103668e-01	 8.969352e-02	 7.232074e-02	 5.871359e-02	 4.738076e-02	 3.885755e-02	 3.137757e-02	 2.540550e-02	 2.081902e-02	 1.719656e-02	 1.398791e-02	 1.168133e-02	 9.578070e-03	 7.811559e-03	 6.463518e-03	 5.205269e-03	 4.404647e-03	 3.631757e-03	 2.937149e-03	 2.464283e-03	 2.023250e-03	 1.708553e-03	 1.415821e-03	 1.155163e-03	 9.979290e-04	 8.512896e-04	 6.703184e-04	 5.655648e-04	 4.643669e-04	 2.777783e-03
0.47500	 1.936368e+00	 1.804684e+00	 1.584678e+00	 1.347438e+00	 1.110063e+00	 9.056096e-01	 7.316947e-01	 5.923672e-01	 4.765019e-01	 3.828877e-01	 3.091365e-01	 2.481700e-01	 2.024097e-01	 1.630093e-01	 1.314588e-01	 1.060510e-01	 8.608409e-02	 7.028942e-02	 5.686051e-02	 4.684518e-02	 3.806789e-02	 3.122017e-02	 2.528941e-02	 2.105594e-02	 1.719286e-02	 1.402454e-02	 1.172763e-02	 9.666697e-03	 8.067668e-03	 6.582538e-03	 5.413476e-03	 4.601375e-03	 3.751474e-03	 3.121910e-03	 2.571505e-03	 2.093341e-03	 1.755079e-03	 1.470519e-03	 1.225211e-03	 1.003400e-03	 8.424448e-04	 6.860256e-04	 5.812447e-04	 4.657613e-04	 2.910851e-03
0.52500	 1.413328e+00	 1.308780e+00	 1.207862e+00	 1.050416e+00	 8.906927e-01	 7.479711e-01	 6.206317e-01	 5.167742e-01	 4.176336e-01	 3.405042e-01	 2.806515e-01	 2.280205e-01	 1.860917e-01	 1.511210e-01	 1.232925e-01	 9.934598e-02	 8.195478e-02	 6.737311e-02	 5.498186e-02	 4.508650e-02	 3.725704e-02	 3.035442e-02	 2.503639e-02	 2.057842e-02	 1.682561e-02	 1.399416e-02	 1.148949e-02	 9.635124e-03	 8.033604e-03	 6.614885e-03	 5.511152e-03	 4.554517e-03	 3.799607e-03	 3.136200e-03	 2.577753e-03	 2.128040e-03	 1.810254e-03	 1.536284e-03	 1.217783e-03	 1.026561e-03	 8.551996e-04	 7.068576e-04	 5.922498e-04	 4.891550e-04	 2.998402e-03
0.57500	 1.057247e+00	 9.984843e-01	 9.232427e-01	 8.246313e-01	 7.140660e-01	 6.147976e-01	 5.218307e-01	 4.348203e-01	 3.653425e-01	 3.031446e-01	 2.485909e-01	 2.067047e-01	 1.700157e-01	 1.396320e-01	 1.145866e-01	 9.348388e-02	 7.769905e-02	 6.383849e-02	 5.285659e-02	 4.320263e-02	 3.564236e-02	 2.938356e-02	 2.421745e-02	 2.008328e-02	 1.662047e-02	 1.370568e-02	 1.153607e-02	 9.489054e-03	 7.717753e-03	 6.544626e-03	 5.412068e-03	 4.479700e-03	 3.806234e-03	 3.105846e-03	 2.630625e-03	 2.181043e-03	 1.838051e-03	 1.518401e-03	 1.252735e-03	 1.079150e-03	 8.761062e-04	 7.151229e-04	 6.079293e-04	 5.087442e-04	 3.066848e-03
0.62500	 7.942355e-01	 7.583680e-01	 7.117019e-01	 6.494439e-01	 5.767103e-01	 5.032439e-01	 4.331418e-01	 3.710215e-01	 3.141828e-01	 2.609733e-01	 2.201786e-01	 1.826286e-01	 1.536948e-01	 1.277170e-01	 1.034435e-01	 8.689480e-02	 7.182545e-02	 6.065813e-02	 5.001929e-02	 4.165124e-02	 3.397292e-02	 2.793908e-02	 2.336510e-02	 1.930971e-02	 1.632468e-02	 1.334463e-02	 1.110684e-02	 9.239193e-03	 7.778820e-03	 6.410263e-03	 5.344791e-03	 4.488616e-03	 3.743601e-03	 3.113829e-03	 2.628857e-03	 2.134390e-03	 1.819177e-03	 1.518239e-03	 1.314958e-03	 1.085718e-03	 9.256299e-04	 7.268295e-04	 6.216150e-04	 5.011173e-04	 3.152457e-03
0.67500	 6.107528e-01	 5.832406e-01	 5.618436e-01	 5.073704e-01	 4.623250e-01	 4.104032e-01	 3.589525e-01	 3.118540e-01	 2.683525e-01	 2.256356e-01	 1.930704e-01	 1.622779e-01	 1.367295e-01	 1.147102e-01	 9.564312e-02	 8.010936e-02	 6.646131e-02	 5.538407e-02	 4.644554e-02	 3.881621e-02	 3.202213e-02	 2.673776e-02	 2.246214e-02	 1.871909e-02	 1.567549e-02	 1.283206e-02	 1.073130e-02	 9.097598e-03	 7.445226e-03	 6.275712e-03	 5.126885e-03	 4.390430e-03	 3.735854e-03	 3.096887e-03	 2.628855e-03	 2.120333e-03	 1.816057e-03	 1.502169e-03	 1.291891e-03	 1.082289e-03	 9.055418e-04	 7.658073e-04	 6.219345e-04	 5.228296e-04	 3.138401e-03
0.72500	 4.691456e-01	 4.562702e-01	 4.413358e-01	 4.039393e-01	 3.709894e-01	 3.336655e-01	 2.965337e-01	 2.631022e-01	 2.301624e-01	 1.950350e-01	 1.654749e-01	 1.425079e-01	 1.216897e-01	 1.026730e-01	 8.656249e-02	 7.274339e-02	 6.073566e-02	 5.124569e-02	 4.331574e-02	 3.628103e-02	 3.016295e-02	 2.507577e-02	 2.107210e-02	 1.773583e-02	 1.479227e-02	 1.243678e-02	 1.042854e-02	 8.771746e-03	 7.213197e-03	 6.128514e-03	 5.003099e-03	 4.244423e-03	 3.666750e-03	 3.029909e-03	 2.568999e-03	 2.090522e-03	 1.752044e-03	 1.476781e-03	 1.246602e-03	 1.049833e-03	 8.835301e-04	 7.671376e-04	 6.339169e-04	 5.410057e-04	 3.181582e-03
0.77500	 3.761631e-01	 3.688113e-01	 3.456280e-01	 3.229310e-01	 3.013836e-01	 2.759464e-01	 2.457878e-01	 2.184577e-01	 1.930164e-01	 1.671541e-01	 1.443740e-01	 1.241567e-01	 1.064668e-01	 9.116002e-02	 7.747101e-02	 6.583291e-02	 5.579392e-02	 4.638655e-02	 3.965095e-02	 3.252281e-02	 2.751750e-02	 2.375467e-02	 1.999011e-02	 1.664791e-02	 1.406853e-02	 1.178162e-02	 9.815152e-03	 8.174964e-03	 6.942926e-03	 5.893008e-03	 4.891020e-03	 4.134715e-03	 3.423456e-03	 2.925400e-03	 2.438030e-03	 2.047591e-03	 1.737135e-03	 1.410049e-03	 1.193148e-03	 1.048348e-03	 8.774812e-04	 7.619249e-04	 6.192199e-04	 5.161648e-04	 3.166920e-03
0.82500	 3.063257e-01	 2.897942e-01	 2.792118e-01	 2.600626e-01	 2.468279e-01	 2.258678e-01	 2.061632e-01	 1.807782e-01	 1.609688e-01	 1.419221e-01	 1.248172e-01	 1.069428e-01	 9.317072e-02	 7.988215e-02	 6.896961e-02	 5.861205e-02	 5.027159e-02	 4.230280e-02	 3.596801e-02	 3.091729e-02	 2.552181e-02	 2.204266e-02	 1.859918e-02	 1.571060e-02	 1.296843e-02	 1.109357e-02	 9.185109e-03	 7.764633e-03	 6.707960e-03	 5.515957e-03	 4.666178e-03	 3.930251e-03	 3.295313e-03	 2.779062e-03	 2.392991e-03	 1.936764e-03	 1.674686e-03	 1.388247e-03	 1.183831e-03	 9.913492e-04	 8.417558e-04	 7.308664e-04	 6.212013e-04	 5.035202e-04	 3.164747e-03
0.87500	 2.356157e-01	 2.379827e-01	 2.236814e-01	 2.094765e-01	 1.999674e-01	 1.854583e-01	 1.701596e-01	 1.502650e-01	 1.336240e-01	 1.194673e-01	 1.069810e-01	 9.207438e-02	 8.120164e-02	 7.099430e-02	 6.076267e-02	 5.204822e-02	 4.505159e-02	 3.831598e-02	 3.309090e-02	 2.823901e-02	 2.419293e-02	 2.028976e-02	 1.710739e-02	 1.420495e-02	 1.227556e-02	 1.038884e-02	 8.418858e-03	 7.333989e-03	 6.174802e-03	 5.250350e-03	 4.503801e-03	 3.742114e-03	 3.113649e-03	 2.692106e-03	 2.300812e-03	 1.896659e-03	 1.653897e-03	 1.327365e-03	 1.120986e-03	 9.516060e-04	 8.135773e-04	 6.905316e-04	 5.934771e-04	 5.042207e-04	 3.156980e-03
0.92500	 1.955544e-01	 1.879136e-01	 1.820645e-01	 1.751376e-01	 1.619348e-01	 1.500959e-01	 1.395960e-01	 1.261824e-01	 1.144876e-01	 1.016323e-01	 8.949729e-02	 7.982113e-02	 6.914810e-02	 6.115344e-02	 5.377590e-02	 4.639969e-02	 4.010443e-02	 3.415263e-02	 2.979834e-02	 2.545266e-02	 2.164389e-02	 1.861855e-02	 1.566669e-02	 1.315491e-02	 1.122338e-02	 9.542849e-03	 8.038255e-03	 6.805970e-03	 5.894966e-03	 4.902884e-03	 4.174923e-03	 3.559044e-03	 2.990787e-03	 2.534676e-03	 2.187464e-03	 1.837149e-03	 1.547745e-03	 1.298931e-03	 1.074149e-03	 9.577159e-04	 7.839523e-04	 6.703389e-04	 5.872757e-04	 5.107379e-04	 3.013840e-03
0.97500	 1.527423e-01	 1.563270e-01	 1.472622e-01	 1.440971e-01	 1.337440e-01	 1.260446e-01	 1.144251e-01	 1.056153e-01	 9.647214e-02	 8.513372e-02	 7.673432e-02	 6.896347e-02	 6.058776e-02	 5.247906e-02	 4.666266e-02	 4.058001e-02	 3.523511e-02	 3.069187e-02	 2.678973e-02	 2.293997e-02	 1.948790e-02	 1.656615e-02	 1.420106e-02	 1.226765e-02	 1.043489e-02	 8.773496e-03	 7.461429e-03	 6.417710e-03	 5.455533e-03	 4.655732e-03	 4.032752e-03	 3.319248e-03	 2.885895e-03	 2.394870e-03	 2.003189e-03	 1.748185e-03	 1.459347e-03	 1.249141e-03	 1.027837e-03	 9.039471e-04	 7.650191e-04	 6.310191e-04	 5.449326e-04	 4.702924e-04	 2.942171e-03
1.02500	 1.188260e-01	 1.255320e-01	 1.219286e-01	 1.137876e-01	 1.091794e-01	 1.039361e-01	 9.703442e-02	 8.902247e-02	 8.163979e-02	 7.268931e-02	 6.581179e-02	 5.913118e-02	 5.253060e-02	 4.662873e-02	 4.108775e-02	 3.553406e-02	 3.108984e-02	 2.700667e-02	 2.342466e-02	 2.038496e-02	 1.754492e-02	 1.505916e-02	 1.309107e-02	 1.119023e-02	 9.510432e-03	 8.045368e-03	 6.940808e-03	 6.069097e-03	 5.144168e-03	 4.348464e-03	 3.648317e-03	 3.137212e-03	 2.663292e-03	 2.333455e-03	 1.924270e-03	 1.627253e-03	 1.388529e-03	 1.181842e-03	 1.002539e-03	 8.454397e-04	 7.436690e-04	 6.197727e-04	 5.329407e-04	 4.701872e-04	 2.842044e-03
1.07500	 9.435912e-02	 1.011323e-01	 9.793834e-02	 9.415108e-02	 8.982436e-02	 8.503272e-02	 8.004189e-02	 7.499445e-02	 6.827691e-02	 6.165693e-02	 5.590759e-02	 4.990514e-02	 4.486112e-02	 3.977387e-02	 3.547682e-02	 3.091516e-02	 2.739880e-02	 2.385195e-02	 2.087412e-02	 1.810208e-02	 1.568014e-02	 1.356305e-02	 1.171995e-02	 1.009321e-02	 8.608375e-03	 7.518401e-03	 6.482206e-03	 5.576878e-03	 4.622041e-03	 3.977622e-03	 3.416389e-03	 2.890245e-03	 2.477562e-03	 2.154866e-03	 1.836959e-03	 1.575677e-03	 1.370176e-03	 1.132807e-03	 9.588171e-04	 8.460097e-04	 6.990045e-04	 6.266437e-04	 5.080534e-04	 4.197015e-04	 2.741681e-03
1.12500	 8.142266e-02	 8.059032e-02	 8.029934e-02	 7.825304e-02	 7.336483e-02	 7.061940e-02	 6.639749e-02	 6.235811e-02	 5.630151e-02	 5.220107e-02	 4.818585e-02	 4.230706e-02	 3.839823e-02	 3.411919e-02	 3.057867e-02	 2.680739e-02	 2.375303e-02	 2.110422e-02	 1.812864e-02	 1.623802e-02	 1.413827e-02	 1.211684e-02	 1.053282e-02	 9.174721e-03	 7.906610e-03	 6.790675e-03	 5.770264e-03	 5.080201e-03	 4.296489e-03	 3.642128e-03	 3.173078e-03	 2.726722e-03	 2.318084e-03	 2.014405e-03	 1.682003e-03	 1.471457e-03	 1.237307e-03	 1.096273e-03	 9.161938e-04	 7.851458e-04	 6.553917e-04	 5.664591e-04	 4.886782e-04	 4.169853e-04	 2.656518e-03
1.17500	 6.605302e-02	 6.731327e-02	 6.770175e-02	 6.428953e-02	 6.218052e-02	 5.833452e-02	 5.549569e-02	 5.178371e-02	 4.732045e-02	 4.475202e-02	 4.036183e-02	 3.654722e-02	 3.300422e-02	 2.993094e-02	 2.651643e-02	 2.386360e-02	 2.089979e-02	 1.844650e-02	 1.611090e-02	 1.402508e-02	 1.226686e-02	 1.091163e-02	 9.523391e-03	 8.276367e-03	 7.269999e-03	 6.139053e-03	 5.355749e-03	 4.642649e-03	 3.932868e-03	 3.372431e-03	 2.963992e-03	 2.476563e-03	 2.169739e-03	 1.837990e-03	 1.597275e-03	 1.379790e-03	 1.184572e-03	 1.002938e-03	 8.857567e-04	 7.183002e-04	 6.355020e-04	 5.403001e-04	 4.669048e-04	 3.938318e-04	 2.562118e-03
1.22500	 5.814521e-02	 5.685725e-02	 5.530762e-02	 5.510799e-02	 5.147938e-02	 4.875201e-02	 4.651236e-02	 4.328210e-02	 4.013470e-02	 3.689643e-02	 3.460185e-02	 3.119021e-02	 2.855943e-02	 2.572395e-02	 2.306942e-02	 2.035202e-02	 1.783849e-02	 1.593540e-02	 1.414720e-02	 1.242341e-02	 1.095409e-02	 9.767265e-03	 8.410626e-03	 7.386507e-03	 6.460450e-03	 5.697328e-03	 4.850543e-03	 4.175491e-03	 3.590960e-03	 3.071414e-03	 2.720467e-03	 2.310788e-03	 2.004920e-03	 1.678668e-03	 1.498782e-03	 1.289733e-03	 1.108996e-03	 9.385075e-04	 7.988239e-04	 6.944367e-04	 6.014055e-04	 5.280122e-04	 4.589476e-04	 3.736342e-04	 2.475290e-03
1.27500	 4.965985e-02	 4.795683e-02	 4.416740e-02	 4.475621e-02	 4.286366e-02	 3.964953e-02	 3.865412e-02	 3.626497e-02	 3.361848e-02	 3.192500e-02	 2.975796e-02	 2.654751e-02	 2.424693e-02	 2.193860e-02	 1.999912e-02	 1.759547e-02	 1.578816e-02	 1.408820e-02	 1.236776e-02	 1.105423e-02	 9.585336e-03	 8.672544e-03	 7.462252e-03	 6.575896e-03	 5.723759e-03	 5.101705e-03	 4.387075e-03	 3.847426e-03	 3.238546e-03	 2.848957e-03	 2.433866e-03	 2.086062e-03	 1.800247e-03	 1.569497e-03	 1.354681e-03	 1.208696e-03	 1.021817e-03	 8.515093e-04	 7.348098e-04	 6.697376e-04	 5.845653e-04	 4.671943e-04	 3.970226e-04	 3.493080e-04	 2.377219e-03
1.32500	 4.041195e-02	 3.945857e-02	 3.793263e-02	 3.710388e-02	 3.604556e-02	 3.361207e-02	 3.211957e-02	 3.053555e-02	 2.847686e-02	 2.670357e-02	 2.459589e-02	 2.270209e-02	 2.064633e-02	 1.886003e-02	 1.701790e-02	 1.549303e-02	 1.387447e-02	 1.233718e-02	 1.099654e-02	 9.693055e-03	 8.431453e-03	 7.418497e-03	 6.642032e-03	 5.883949e-03	 5.108623e-03	 4.594790e-03	 3.926766e-03	 3.438643e-03	 3.054176e-03	 2.658123e-03	 2.245736e-03	 1.917686e-03	 1.681283e-03	 1.435696e-03	 1.287395e-03	 1.124560e-03	 9.488188e-04	 8.317340e-04	 7.028031e-04	 6.112548e-04	 5.379808e-04	 4.546188e-04	 3.771420e-04	 3.420653e-04	 2.266077e-03
1.37500	 3.683179e-02	 3.304440e-02	 3.194297e-02	 3.140222e-02	 2.921129e-02	 2.855799e-02	 2.722177e-02	 2.582381e-02	 2.444271e-02	 2.228289e-02	 2.099465e-02	 1.905306e-02	 1.758480e-02	 1.603631e-02	 1.473264e-02	 1.347908e-02	 1.210411e-02	 1.049978e-02	 9.504847e-03	 8.522030e-03	 7.650058e-03	 6.643843e-03	 6.069538e-03	 5.316443e-03	 4.645911e-03	 4.131573e-03	 3.525538e-03	 3.140685e-03	 2.735235e-03	 2.385135e-03	 2.097015e-03	 1.770772e-03	 1.549005e-03	 1.348216e-03	 1.146001e-03	 9.833698e-04	 8.845572e-04	 7.358208e-04	 6.389285e-04	 5.530324e-04	 4.714497e-04	 4.115222e-04	 3.653757e-04	 3.168017e-04	 2.169863e-03
1.42500	 2.843172e-02	 2.795422e-02	 2.681291e-02	 2.633742e-02	 2.450225e-02	 2.375103e-02	 2.209366e-02	 2.210745e-02	 2.044518e-02	 1.886685e-02	 1.745322e-02	 1.643999e-02	 1.488597e-02	 1.364832e-02	 1.254883e-02	 1.178393e-02	 1.033213e-02	 9.145460e-03	 8.410960e-03	 7.678531e-03	 6.835948e-03	 6.003406e-03	 5.385886e-03	 4.727117e-03	 4.155271e-03	 3.616946e-03	 3.130368e-03	 2.791304e-03	 2.370510e-03	 2.124602e-03	 1.882250e-03	 1.642397e-03	 1.414567e-03	 1.230654e-03	 1.075731e-03	 9.394116e-04	 8.107549e-04	 7.018301e-04	 6.085840e-04	 5.080325e-04	 4.320037e-04	 3.824661e-04	 3.407229e-04	 3.024021e-04	 2.049383e-03
1.47500	 2.187850e-02	 2.280453e-02	 2.303826e-02	 2.165383e-02	 2.116541e-02	 2.015063e-02	 1.945065e-02	 1.790672e-02	 1.704405e-02	 1.600224e-02	 1.465602e-02	 1.371329e-02	 1.277115e-02	 1.183075e-02	 1.087178e-02	 9.964966e-03	 8.789062e-03	 8.052445e-03	 7.233033e-03	 6.579811e-03	 5.911490e-03	 5.127543e-03	 4.675451e-03	 4.094138e-03	 3.680409e-03	 3.251245e-03	 2.812572e-03	 2.522748e-03	 2.185189e-03	 1.867712e-03	 1.644035e-03	 1.505680e-03	 1.295933e-03	 1.127537e-03	 9.884534e-04	 8.572258e-04	 7.210513e-04	 6.267342e-04	 5.329330e-04	 4.949750e-04	 4.019819e-04	 3.605805e-04	 3.068105e-04	 2.798558e-04	 1.946671e-03
1.52500	 1.728464e-02	 1.865535e-02	 1.827499e-02	 1.823246e-02	 1.744469e-02	 1.636501e-02	 1.618785e-02	 1.473927e-02	 1.418173e-02	 1.390897e-02	 1.284763e-02	 1.185118e-02	 1.079291e-02	 1.018700e-02	 9.214239e-03	 8.418732e-03	 7.783116e-03	 7.047079e-03	 6.443930e-03	 5.856344e-03	 5.209489e-03	 4.557756e-03	 4.076669e-03	 3.604985e-03	 3.183731e-03	 2.826961e-03	 2.591406e-03	 2.265135e-03	 1.943208e-03	 1.768339e-03	 1.546448e-03	 1.325585e-03	 1.166790e-03	 1.022052e-03	 8.881452e-04	 7.745635e-04	 6.805159e-04	 5.844984e-04	 4.949879e-04	 4.255467e-04	 3.744983e-04	 3.460742e-04	 2.871940e-04	 2.583021e-04	 1.804949e-03
