5.000e-01	mua, coeficiente de absorcion [1/cm]
20.0000	mus, coeficiente de esparcimiento [1/cm]
0.7500	g, anisotropia [-]
1.3800	n1, indice de refracción del tejido
1.3300	n2, indice de refracción del medio externo
2	Fuente
0.1000	radius, radio del haz plano o radio 1/e del haz Gaussiano [cm]
0.0000	waist, ancho de 1/e del foco [cm]
2.1751	xs, posicion en x de la fuente isotropica [cm]
0.0000	ys, posicion y
2.1750	zs, posicion z
45	NR
45	NZ
0.05000	dr
0.05000	dz
1.0e+02	Nfotones
0.000000e+00	Specular reflectance
9.998630e-01	Absorbed fraction
1.713715e-04	Escaping fraction
0.0	0.03333	0.07778	0.12667	0.17619	0.22593	0.27576	0.32564	0.37556	0.42549	0.47544	0.52540	0.57536	0.62533	0.67531	0.72529	0.77527	0.82525	0.87524	0.92523	0.97521	1.02520	1.07519	1.12519	1.17518	1.22517	1.27516	1.32516	1.37515	1.42515	1.47514	1.52514	1.57513	1.62513	1.67512	1.72512	1.77512	1.82511	1.87511	1.92511	1.97511	2.02510	2.07510	2.12510	2.17510	2.22509
0.0	4.616119842712e-01	4.335145884302e-01	2.590212836186e-01	1.541256883494e-01	1.339918783842e-01	9.525922112749e-02	7.072745040716e-02	5.015935817561e-02	3.783621219068e-02	3.151416727749e-02	2.606921623007e-02	2.109729648933e-02	1.779184472051e-02	1.430683846138e-02	1.035935375479e-02	8.297347494067e-03	7.170625810450e-03	5.634670111444e-03	5.018647848943e-03	4.390067269416e-03	3.359032284969e-03	2.534267002099e-03	2.113941778364e-03	1.691380993318e-03	1.447780760676e-03	1.023911536837e-03	1.020201518666e-03	7.242637451978e-04	7.589288886908e-04	7.449987577170e-04	4.141912932619e-04	3.449144873669e-04	3.467220690768e-04	2.551134042851e-04	2.300397161084e-04	1.587567858244e-04	1.359221932898e-04	1.315961450628e-04	9.184894906160e-05	7.718745344546e-05	5.935230129344e-05	4.421493387295e-05	3.335913709162e-05	2.560135351637e-05	1.014852230998e-04
0.02500	 1.895675e+00	 1.647567e+00	 6.996263e-01	 5.812961e-01	 3.494579e-01	 2.775084e-01	 2.102210e-01	 1.505740e-01	 1.158047e-01	 9.331877e-02	 9.355483e-02	 7.255855e-02	 5.233177e-02	 3.655797e-02	 2.789303e-02	 2.389040e-02	 1.873749e-02	 1.619775e-02	 1.333044e-02	 1.121732e-02	 1.066782e-02	 7.543946e-03	 7.043693e-03	 5.813263e-03	 4.988687e-03	 3.478890e-03	 3.322850e-03	 1.939691e-03	 1.905763e-03	 1.608628e-03	 1.310440e-03	 1.118644e-03	 1.027282e-03	 7.864745e-04	 5.767741e-04	 4.735196e-04	 3.545462e-04	 3.018782e-04	 2.254699e-04	 1.833847e-04	 1.490386e-04	 1.124460e-04	 8.613513e-05	 6.791210e-05	 3.042833e-04
0.07500	 1.810070e+00	 1.665805e+00	 9.775723e-01	 5.906527e-01	 4.226112e-01	 3.416414e-01	 2.528917e-01	 1.824601e-01	 1.325841e-01	 1.205316e-01	 9.675900e-02	 7.681884e-02	 6.086064e-02	 4.348619e-02	 3.602942e-02	 2.844578e-02	 2.384637e-02	 2.005997e-02	 1.420946e-02	 1.428794e-02	 1.060975e-02	 8.840981e-03	 7.508434e-03	 6.227779e-03	 4.698895e-03	 4.373786e-03	 3.829503e-03	 2.980949e-03	 2.311551e-03	 1.836521e-03	 1.530994e-03	 1.173806e-03	 1.072107e-03	 9.330311e-04	 8.122621e-04	 6.432182e-04	 5.066590e-04	 4.071576e-04	 2.897449e-04	 2.556431e-04	 2.162657e-04	 1.808733e-04	 1.409164e-04	 1.089923e-04	 5.419191e-04
0.12500	 1.461655e+00	 1.429173e+00	 9.338372e-01	 6.413740e-01	 3.995034e-01	 3.072249e-01	 2.315570e-01	 2.335530e-01	 1.786644e-01	 1.430128e-01	 1.229457e-01	 9.415049e-02	 6.826710e-02	 5.463821e-02	 4.564627e-02	 3.684460e-02	 3.292925e-02	 2.432691e-02	 2.112315e-02	 1.805347e-02	 1.553806e-02	 1.295683e-02	 1.033682e-02	 7.944891e-03	 6.210873e-03	 4.827390e-03	 3.837353e-03	 3.427618e-03	 2.703910e-03	 2.201348e-03	 1.808043e-03	 1.407217e-03	 1.403223e-03	 1.321774e-03	 9.463215e-04	 7.527341e-04	 5.747932e-04	 4.392030e-04	 3.297957e-04	 2.879244e-04	 2.444376e-04	 2.270172e-04	 1.754685e-04	 1.529322e-04	 6.531877e-04
0.17500	 1.449562e+00	 1.359540e+00	 9.601128e-01	 7.214631e-01	 5.305622e-01	 3.738495e-01	 2.819347e-01	 2.462416e-01	 2.015869e-01	 1.518817e-01	 1.150033e-01	 9.726203e-02	 7.804418e-02	 5.800797e-02	 4.811800e-02	 3.784404e-02	 3.335993e-02	 2.826273e-02	 2.644661e-02	 2.127368e-02	 1.592288e-02	 1.242700e-02	 9.637501e-03	 7.534701e-03	 6.544428e-03	 5.465948e-03	 4.304855e-03	 3.373419e-03	 2.841299e-03	 2.222484e-03	 2.032445e-03	 1.610010e-03	 1.583275e-03	 1.348753e-03	 1.513452e-03	 1.034608e-03	 7.124124e-04	 5.893756e-04	 4.476500e-04	 3.540217e-04	 2.942069e-04	 2.536507e-04	 2.120669e-04	 1.671130e-04	 6.823053e-04
0.22500	 1.234097e+00	 1.146305e+00	 7.944842e-01	 6.651605e-01	 5.808647e-01	 3.897891e-01	 3.019398e-01	 2.627052e-01	 2.192673e-01	 1.732260e-01	 1.396427e-01	 1.140928e-01	 8.709406e-02	 6.952495e-02	 5.707696e-02	 4.437843e-02	 3.651424e-02	 3.227893e-02	 2.912184e-02	 2.200566e-02	 1.777601e-02	 1.382366e-02	 1.110009e-02	 9.000276e-03	 7.286697e-03	 6.287054e-03	 5.262408e-03	 4.258569e-03	 3.838159e-03	 4.103658e-03	 2.566525e-03	 2.013641e-03	 1.822936e-03	 1.402888e-03	 1.190762e-03	 9.800239e-04	 8.088103e-04	 6.465350e-04	 5.453613e-04	 4.545449e-04	 3.228652e-04	 2.802828e-04	 2.234627e-04	 1.932288e-04	 8.283710e-04
0.27500	 7.928542e-01	 8.521110e-01	 7.447235e-01	 7.240621e-01	 5.226354e-01	 3.621705e-01	 2.749003e-01	 2.408509e-01	 2.025291e-01	 1.687455e-01	 1.327609e-01	 1.110588e-01	 8.768720e-02	 7.358597e-02	 5.572503e-02	 5.032274e-02	 3.779237e-02	 3.035762e-02	 2.854058e-02	 2.292178e-02	 1.755116e-02	 1.418827e-02	 1.241109e-02	 1.049135e-02	 8.558968e-03	 7.228073e-03	 6.221833e-03	 4.641651e-03	 4.020457e-03	 3.329677e-03	 2.671393e-03	 2.264544e-03	 1.982329e-03	 1.557287e-03	 1.282628e-03	 1.032028e-03	 8.556313e-04	 6.908937e-04	 5.938756e-04	 4.893095e-04	 4.157732e-04	 3.471386e-04	 2.957269e-04	 2.398476e-04	 1.018809e-03
0.32500	 7.681382e-01	 8.613292e-01	 7.422247e-01	 6.316081e-01	 4.935355e-01	 3.884365e-01	 2.745979e-01	 2.212602e-01	 1.873193e-01	 1.657433e-01	 1.476637e-01	 1.149387e-01	 9.516474e-02	 7.421556e-02	 5.749727e-02	 4.372163e-02	 3.784834e-02	 3.131495e-02	 2.587018e-02	 2.292107e-02	 1.678079e-02	 1.498234e-02	 1.234546e-02	 1.131692e-02	 9.084398e-03	 7.627127e-03	 5.965883e-03	 5.659514e-03	 4.297419e-03	 3.679369e-03	 2.793687e-03	 2.150017e-03	 1.887043e-03	 1.482649e-03	 1.292963e-03	 1.048050e-03	 8.908298e-04	 7.220328e-04	 5.889167e-04	 4.957137e-04	 4.639114e-04	 4.141397e-04	 3.387966e-04	 2.952698e-04	 1.112710e-03
0.37500	 6.166963e-01	 6.763744e-01	 6.198090e-01	 5.085596e-01	 4.126695e-01	 3.186632e-01	 2.438858e-01	 2.138286e-01	 1.849366e-01	 1.559820e-01	 1.313883e-01	 1.151782e-01	 9.013362e-02	 7.655276e-02	 5.719616e-02	 4.535425e-02	 4.101138e-02	 3.387215e-02	 2.616266e-02	 2.144827e-02	 1.959976e-02	 1.694704e-02	 1.195243e-02	 1.077615e-02	 9.747852e-03	 7.692683e-03	 6.142668e-03	 4.903221e-03	 4.039179e-03	 3.816933e-03	 3.119472e-03	 2.404311e-03	 1.998855e-03	 1.609203e-03	 1.369238e-03	 1.145364e-03	 9.628298e-04	 7.543598e-04	 5.961332e-04	 5.343167e-04	 4.538029e-04	 4.099194e-04	 3.414102e-04	 2.732120e-04	 1.015845e-03
